track_id,track_popularity,track_name,duration_ms,track_album_name,track_album_id,track_artist,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,time_signature,popularity_class,speechiness,danceability,energy,instrumentalness,valence,key,tempo,loudness,acousticness,liveness
02sglZZ8Lnf5ziy6rOMPtO,14,Robot Is Systematic (Vocal Version),532373,Robot Is Systematic,7zuyEsq0FDKcK5L0UivczZ,Lectric Workers,16/4/21,Italo Disco Classics,2cGRpeboqFBwbHvq4aNnhY,disco,italo,4,low,0.0381,0.569,0.823,0.00723,0.811,7,125.237,-8.555,3.81E-05,0.202
1NHWvgozr7Bp28urT7zCSc,13,Sexy Films - Vocal,415030,Sexy Films,30W8FbMK0tf1XA412k6Mtg,Kroma,2014,Italo Disco Classics,2cGRpeboqFBwbHvq4aNnhY,disco,italo,4,low,0.0496,0.897,0.475,0.00778,0.967,0,132.148,-13.23,0.136,0.0958
0nHdPB5NA4xkoDoSLbREwD,52,Ma quale idea,262457,...Balla!,1nFv7xx9OHyArzWuCke1yE,Pino D'Angiò,20/1/16,Italo Disco Classics,2cGRpeboqFBwbHvq4aNnhY,disco,italo,4,low,0.0547,0.868,0.788,2.60E-05,0.961,1,114.674,-4.321,0.0334,0.0801
0lLqS6XnoLYJJXHj57h4jz,35,Take A Chance - Original Mix,472362,Take A Chance,0jFg1pE1m0257KL4hpzq2m,Mr. Flagio,1/1/15,Italo Disco Classics,2cGRpeboqFBwbHvq4aNnhY,disco,italo,4,low,0.0403,0.671,0.728,0.00391,0.488,2,118.031,-9.78,0.000372,0.385
5qwYtw2sYnMRvHNtrCwJEK,13,On and On (Fears Keep On) - Italoconnection Mix,540747,On And On (Fears Keep On),1ibpCremFUWUoeIyYOkxPa,"Decadance, Italoconnection",14/4/13,Italo Disco Classics,2cGRpeboqFBwbHvq4aNnhY,disco,italo,4,low,0.0408,0.698,0.956,0.8,0.321,4,104.595,-5.782,0.000316,0.263
62FQCSvSUSG3m9uajVkvWe,55,Lamento Boliviano,223147,Coleccion Aniversario,2KPLQ2qLxKlUj0ltGusgVc,Los Enanitos Verdes,1/1/99,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,4,low,0.0307,0.715,0.69,0.000657,0.676,4,123.555,-8.172,0.192,0.11
11AnIo9kTnjhtD06y5Zd5O,59,Amores Lejanos,295013,Amores Lejanos,6JlMb03WAKr2QcilmUzRkC,Los Enanitos Verdes,1/1/02,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,4,low,0.032,0.726,0.837,1.31E-05,0.559,9,120.04,-5.325,0.257,0.322
4QLPUyOsRUTnoW8h7HFbZX,56,Mala Gente,196893,Un Día Normal,2UJCnSqpR3AIuTvWYZLCp1,Juanes,1/1/02,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,4,low,0.0491,0.663,0.851,0,0.921,6,95.019,-3.007,0.0992,0.0771
4LjyEL2sAQU7QZPC6GuTf6,66,Bésame,252293,Dejarte De Amar,0MPMiyavAbARflBlNGjIA6,Camila,9/2/10,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,3,low,0.033,0.258,0.385,0,0.174,6,174.167,-8.143,0.0527,0.0802
2VRArF8Mnmi1dHiHr1DlNE,58,La Paga,205200,Un Día Normal,2UJCnSqpR3AIuTvWYZLCp1,Juanes,1/1/02,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,4,low,0.0391,0.787,0.779,0,0.978,9,99.999,-3.559,0.0215,0.0623
2USyvcBpPjhW0rgiD2R8Bp,55,Mariposa Traicionera,264600,Six Pack: Maná - EP,7gBsvCKyShR2OQ6h0RXF28,Maná,16/3/10,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,4,low,0.0326,0.773,0.794,0.000354,0.907,5,101.143,-4.954,0.527,0.113
0vyEatwgB5xaBkmyXWqf3x,48,Labios Compartidos,317627,Six Pack: Maná - EP,7gBsvCKyShR2OQ6h0RXF28,Maná,16/3/10,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,4,low,0.0367,0.527,0.898,0,0.462,0,162.058,-3.624,0.027,0.0686
2CII6bTbmv7XDYFRzG51Ff,28,Bendita Tu Luz,263880,Você É Minha Religião: O Melhor Do Maná (Deluxe Version),0T6xjJtpq2ZFsGb8WVBPfO,"Maná, Juan Luis Guerra 4.40",26/10/12,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,4,low,0.0288,0.786,0.773,2.57E-06,0.573,7,115.995,-5.042,0.152,0.103
77nxLbkfGkN3q1mxfahMof,27,Amor Clandestino,291867,Você É Minha Religião: O Melhor Do Maná (Deluxe Version),0T6xjJtpq2ZFsGb8WVBPfO,Maná,26/10/12,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,4,low,0.0289,0.647,0.726,5.11E-06,0.514,2,147.883,-6.761,0.159,0.15
0dEPlb8waIqRtKpLb3l6So,68,Fotografía,238133,Un Día Normal,2UJCnSqpR3AIuTvWYZLCp1,"Juanes, Nelly Furtado",1/1/02,Spanish Rock Classics,4pJvzaBmfEjNSEva1k2fkD,rock,spanish,4,low,0.0519,0.487,0.715,0,0.638,7,84.098,-4.417,0.294,0.195
26gxrkeqWCDh4JJCAhEw7x,16,A Little Distance,354173,Spine And Sensory (Expanded And Remastered),6fYcfqLS4HumMAdPHpH9Z6,Tristeza,1999,Post-Rock Essentials,0UqyFOf5XlsFXPDvZZTwjc,rock,post-rock,4,low,0.0395,0.426,0.52,0.86,0.306,4,124.082,-7.981,0.17,0.142
2i8eJAvVOhTGBq5kwq9KRv,31,Blaise Bailey Finnegan III,1065133,Slow Riot for New Zero Kanada,2tA6VFMIQuSF3KpXsrulw9,Godspeed You! Black Emperor,8/3/99,Post-Rock Essentials,0UqyFOf5XlsFXPDvZZTwjc,rock,post-rock,3,low,0.0455,0.273,0.313,0.0922,0.0399,10,132.899,-11.784,0.11,0.163
5GOslFje4LJbJiMT4TfXpl,14,Vizardit,269000,Vizardit,1T8zqrK1dACnjDWICATKGH,"Hildá Länsman, Tuomas Norvio",20/9/24,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.064,0.727,0.694,0.118,0.236,0,139.019,-10.218,0.0639,0.0977
3fj6daqmLeXpz7N4vSklgZ,17,Raven Strut (feat. K.Clevenger) - DASH Remix,219170,Raven Strut (DASH Remix),5qw6x7TFWRXOrMeW9by9VU,"DKD Dancers, DASH, K.Clevenger",14/11/17,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.0324,0.701,0.486,0.0779,0.0391,1,94.993,-9.322,0.00319,0.426
7jiXHIRCaDtvVwKms0WLuF,28,Tapwe,226667,Cousins,1wnZuVgCUAAbVjqbiK8zkM,"Boogey the Beat, Young Spirit, Drezus, Pj Vegas",12/5/23,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.243,0.867,0.871,0.0282,0.467,6,108.028,-3.851,0.00213,0.0499
2TrbkrW81KopRTmIjhcUWk,12,Nuivunga - GFD Collective,233177,Nuivunga,5cuhsJr2D3VIVIkkiRycD8,"Jens Kleist, JASMIN, Da Bartali Crew",13/11/20,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.179,0.729,0.802,4.42E-06,0.705,7,96.015,-6.346,0.0924,0.0905
5mHA6UCBRsgjWPRDmZQ8uO,35,Meditjin,179547,Gela,6U4EyQWAc1wCohtIV3wBqz,"Baker Boy, JessB",15/10/21,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.185,0.825,0.878,2.42E-05,0.53,1,119.963,-3.356,0.0657,0.122
1ubr6yrnogCV6BSibWl6oa,16,Break It Down,202396,Break It Down,2uGwrOQcdmn0DYx8hCAn2J,Tjaka,16/8/22,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.0803,0.85,0.917,0.000101,0.798,0,120.006,-4.932,0.138,0.239
1pTvok19iqywOI7Rjc2UGy,13,uduli 跳一波,182344,kinakaian 母親的舌頭,0vS4OUeqldAuxJCETTDpR6,ABAO阿爆,30/12/19,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.0415,0.58,0.821,8.71E-05,0.648,1,100.061,-6.599,0.00315,0.177
7Kn6nJAsSRPyYVE5Jnu8Qq,11,Half Breed - Remix,286695,Half Breed (Remix),1uHMLe3DT3WTYdD98k0mGK,DJ Shub,3/11/23,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.262,0.844,0.831,0.00012,0.698,7,125.012,-5.561,0.00688,0.2
6ZzHtu3SSeuG7vQ3LL7vjo,39,Sisters,271653,Nation II Nation,5SKS3EwP2Ifv8ypqUrWB3h,"The Halluci Nation, Northern Voice",7/5/13,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.0356,0.725,0.629,0.0673,0.194,9,130.023,-4.729,0.00139,0.212
3tKP4uEWIbOhsFzPBkSumU,35,Emta Njawzak Yamma,268986,Ben Haana Wa Maana,6Xjqp2NNwKN2gQM9PQBglt,DAM,7/6/19,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.0479,0.819,0.731,0.0731,0.0484,1,122.012,-6.502,0.026,0.118
7Htnhar4WeE4oCwTo1NWG9,18,Behold a Pale Horse,262498,Pareidolia,2zTJ6wpwIGaEmDYUSlFfst,"STOiK, Jah'kota, Plex, Drezus",9/4/19,Indigenous Beats,24xb9b1D4DUr8nUBvl01P7,world,indigenous,4,low,0.147,0.707,0.474,0.000689,0.534,0,79.933,-8.705,0.201,0.64
3TGZ3Cg97MqvnPvvVUMEAf,33,AVINU CHAI (AM YISRAEL CHAI),185284,AVINU CHAI (AM YISRAEL CHAI),75G2j0YwpuH6ZoZ7M3cItc,Yoni Z,15/3/24,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.107,0.6,0.927,0.00581,0.442,6,141.961,-4.776,0.025,0.327
3kefCqPLw1TZejAlSzRNAl,27,Lech Lecha (K3LZ Remix),208719,Lech Lecha (K3LZ Remix),5bycf9mZ31qO5P5lYqYPsv,"K3LZ, Eli Levin",24/1/23,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0648,0.684,0.907,0.000175,0.336,8,115.087,-3.949,0.346,0.112
73ErMXmHYzAi4SsszbC1Mr,42,The Rain,171429,The Rain,08zqxD66fBiahOukOpK3lz,TAI,2/9/24,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,1,low,0.0336,0.377,0.59,0,0.563,5,78.459,-4.164,0.514,0.15
5B8D53ONDHlcFOxTLdnul2,32,תלוי בנו,158690,תלוי בנו,5xzdhrsHY2tebr6xQKWqmg,נהוראי אריאלי,26/3/22,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.057,0.794,0.465,1.37E-06,0.652,1,110.014,-8.144,0.751,0.103
0Qalm9XFXxkZYZqWgc5e0r,46,ארץ ישראל,158000,סוף חמה לבוא,2SyQETIiAGH9ZnXVoG91oD,Ishay Ribo,16/9/24,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0464,0.788,0.513,1.92E-05,0.82,4,99.022,-9.877,0.774,0.0811
63mMHAiup3XaPewejcoip5,25,Az Yashir 2.0,184320,Az Yashir 2.0,4nSYOyoNGvtSJUQAdC4eqV,"K3LZ, Eli Levin, MOiSHE'LE",13/3/24,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0315,0.806,0.568,0.00165,0.628,5,118.027,-11.061,0.0462,0.104
1poNFiMFp2mP4q3gPOj4zq,24,Eimosai (K3LZ Remix),208000,Eimosai (K3LZ Remix),5rKNfu7YJ2vUPXFZ6if5Ba,"Danny Palgon, K3LZ",9/10/23,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0402,0.666,0.695,2.03E-06,0.422,2,120.043,-8.157,0.148,0.0758
1ghVcJTYgNf0FfmDA6rOda,28,LOVE ME,144191,LOVE ME,6BZKwxWUo8av8HxQz1lXLB,"Nissim Black, Oryahh",26/9/23,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0521,0.55,0.833,4.53E-05,0.577,8,169.964,-5.513,0.0523,0.103
7HPUt2ZvpOFxYjeSALF2cU,24,BaTachti,245629,BaTachti,0E8h5A4COFXEbixsUUEV0W,Dovid Lowy,17/5/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0384,0.66,0.737,0,0.802,10,92.006,-4.931,0.536,0.0477
4bHij9HliWXzJtOgo3ga9J,41,Brighter,158115,Brighter,3aFVf8ZqKccrJwKcsPn3Yz,Zusha,31/1/24,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0774,0.741,0.766,4.51E-05,0.321,1,126.079,-7.358,0.129,0.103
38zFKWDNJN7pGxrk3gF7DM,42,Ani Maamin,214062,Ani Maamin,5i5sowxUsI6Es6pKGwkBpY,TAI,15/2/24,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0344,0.598,0.514,0,0.49,2,120.142,-4.537,0.461,0.305
43gZR2QQkEsU0DESbZUrSm,41,נקודות,220345,נקודות,3vinKzBIFDmMSWSaNMf7ve,שמואל,15/3/23,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.105,0.747,0.69,0,0.603,7,104.995,-7.22,0.108,0.234
0dn0CTZ8qvSPnBBKXE78K8,21,Chaneinu,202105,Chaneinu,6wx0FBwUS6HilGGkvaYXrv,"Moshe Lang, Waterbury Mesivta, Sruli, Moyo",27/3/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0512,0.536,0.699,0,0.266,10,133.069,-6.614,0.59,0.213
4IFyCoosdm8yfrxYloSMVu,27,Before I Go,215484,Before I Go,66dGBQjg2oSY7dJegdoLsG,"DJ Kraz, Isaac Ben",27/8/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0448,0.555,0.57,3.51E-05,0.28,2,127.956,-10.277,0.261,0.112
4j1IQROqeL4Qyx2WhG13sz,26,Mili Deshtuta - Crazy Stuff,141000,Happy Clappy,3seJZAjGJ5oHQtyx2xwi9E,"Thank You Hashem, DJ Farbreng, Moshe Storch, Mikey Mause",21/2/23,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0899,0.497,0.765,1.11E-05,0.669,8,170.115,-3.308,0.113,0.0941
2zCZfgW4PEiAxTeMKBdZU7,25,Ki Hu Levado,201429,Ki Hu Levado,08rpaxkM5wKyOuVZYEuOuh,"Yossi Newman, Aryeh Barnett",23/9/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0862,0.752,0.603,3.03E-05,0.841,8,104.98,-5.973,0.19,0.311
3xn4mVAASBMGbaHwgfdCvE,22,SCREAM,175200,SCREAM,3Rt7rTkSrCJdKLJA99cxQA,Nissim Black,27/8/23,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0402,0.62,0.795,3.90E-06,0.628,6,75.03,-4.835,0.273,0.132
0AoaiQLBYqfeoLGdpIlkkT,20,Eliyahu Hanavi,154123,Eliyahu Hanavi,57RWUWil97diqly8GdHML8,"K3LZ, Avi Abikhzer",30/7/23,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.248,0.753,0.41,0,0.337,10,94.993,-9.847,0.464,0.367
4ZV4lGPEk1pTxfa4tyYtlz,22,Bou,206553,Hodu,6NMQXJUGToXTxXlmm0X7dz,Danny Palgon,1/3/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.213,0.641,0.851,0,0.724,0,100.028,-4.552,0.333,0.0996
11cLEdBuPFaeQU0d2LDkBH,35,Not Today (Dear Yetzer Hara),216585,Not Today (Dear Yetzer Hara),4mIvMssx9pV6WiHDn7ss2P,TAI,11/5/23,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0535,0.404,0.471,0,0.497,6,76.934,-5.848,0.287,0.119
22i4RWmbiYi3sV4CARsgbj,19,End of the Tunnel,239664,End of the Tunnel,2G8eLHjovkN7ZPnHOVIuOo,A.Y. Bouzaglou,15/8/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.052,0.595,0.705,0.000326,0.562,6,159.97,-9.872,0.221,0.0883
7JaKHKGjvFdNklZUV4xic1,34,Ein Od Milvado,187800,Ein Od Milvado,4JGoROJC5bN8QA79ByKgtW,Mordechai Shapiro,28/9/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0445,0.798,0.749,0,0.81,2,100.017,-3.585,0.258,0.143
5h95RKlS30sfxJrOMyiwxL,34,Ad Matai (Blue),158039,Ad Matai (Blue),3UvzAuBuCChWzoMDFTqS8r,iZZy D JaY,17/5/23,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0288,0.654,0.952,7.67E-06,0.664,7,127.996,-3.017,0.00635,0.332
2mYOymfYg9JK9IqWEFXfPy,20,Ahalela,223116,Ahalela,3Meakl5ztIEfAr1A7Sy9Wo,Avi Zelinger,15/7/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0564,0.604,0.752,0,0.444,11,128.046,-5.09,0.0331,0.0896
0neOUOe7RM9wZ7Kv9FFnsQ,22,Yom Yom,227500,Yom Yom,1yucF4MZLMd59WIsxgQA61,Dovid Lowy,19/7/18,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0384,0.738,0.887,1.63E-05,0.798,2,125.052,-4.241,0.604,0.162
72uiajRl5BwGnQXzbgZn3m,31,Ana,205424,Ana,6HQr9AVKX8WfylHpenap71,"Matt Dubb, Itzik Dadya",30/5/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0453,0.607,0.746,3.79E-06,0.476,6,99.97,-5.512,0.0334,0.0968
1vTFzj5C63vwefubIUG3ck,19,Tzur,198077,Tzur,560UUaIl23TppQPG1Z4B25,Matt Dubb,19/12/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.051,0.596,0.873,0.000195,0.64,7,120.005,-2.956,0.0417,0.0686
2xQQmd2DxjdtN2s1sxdtYn,30,Set Me Free,210704,So Alive E.P.,5ataFyI01ioDD0njpSLCH8,DeScribe,27/3/17,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0757,0.689,0.725,0,0.847,8,160.037,-7.246,0.0334,0.051
5sNqD4tsBksPSCuZnbWoeR,29,Yesh Kan,218210,Yesh Kan,44iJmYrrTfKVpgCKKv6AO2,Mendy Piamenta,28/1/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0878,0.768,0.752,0,0.29,11,99.984,-4.353,0.0808,0.123
6bDD9MwLc9RP1DvlUCCfxh,31,This Is My Home,202400,This Is My Home,0g3SgqqS4IK18grhiiCjK2,Duvie Shapiro,29/12/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0487,0.589,0.855,0,0.764,2,75.03,-5.196,0.0649,0.0362
07CzWkGY8lDu1VkYx4qG1d,23,Closer,261324,Closer,69y2oMdzJWAbmkeFx0tX4L,"DJ Kraz, Aryeh Kunstler",11/5/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0432,0.489,0.782,1.08E-05,0.706,7,179.878,-6.278,0.28,0.231
1hdzCo8j18jrBmyWEQVQxw,21,Zeh Keili,199994,Yesh Li Hakol,5ApaAb3X7HPN8MV5kQJv4Q,Ari Goldwag,31/7/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0471,0.593,0.844,0,0.651,2,159.915,-3.197,0.598,0.266
1xqvKYQCLASKZAALZTXwUR,32,Schar Mitzvah,223164,Kol Haderech,1sPkeyDW5wTzuJipCmPJqL,Mordechai Shapiro,14/3/16,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0482,0.677,0.73,0,0.691,8,92.06,-5.798,0.378,0.139
7uQGPK8UM5CBr9L2ZqEKrA,27,So Alive,192627,So Alive E.P.,5ataFyI01ioDD0njpSLCH8,DeScribe,27/3/17,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0557,0.648,0.874,0,0.535,2,128.045,-6.135,0.00054,0.13
0TuLWm4RvSrIYGgdHUl5UC,28,Friends,214011,Hakol Mishamayim,2MW3tEXooCxqPgbtI7Fw9O,Mordechai Shapiro,10/6/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0388,0.629,0.785,0,0.567,2,128.945,-5.188,0.317,0.0937
4akWutJQIP6etppisZz3KS,13,Es Shem,245455,Es Shem,6NTsqiZJ8e3s8tFx1UFiMH,Yechiel Lazarus,20/3/24,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0279,0.616,0.741,0,0.267,9,109.928,-3.394,0.132,0.331
1KEd3II3mzWHweAZC7Nd6j,20,Shema,262611,Emes,5V5E4v4iaYGRUZQlk3nBWG,Nachas,6/6/17,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.042,0.806,0.897,0.015,0.912,8,113.01,-2.796,0.124,0.158
6i8WxcIEZJZDyuBn7oKepE,27,Dreamer,192005,Dreamer,7oScbvPc7UESRt9H0cOyLQ,DeScribe,7/11/13,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0504,0.644,0.813,1.91E-06,0.391,11,120.014,-7.604,0.0426,0.0709
0j2B2SDXyYikAoblKaSUPM,18,V'hu Haya,224675,V'hu Haya,0mClIhFq50ACwn0KrYcY75,"Yossi Newman, Aryeh Barnett",29/9/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0854,0.547,0.672,0,0.345,10,133.992,-8.226,0.0496,0.0938
3z73kqL9O5MtztsXU2xDpz,16,Long for the Day,255153,Long for the Day,3Agta9Y0PYrWVzP3EgENZH,Tani Polansky,23/5/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0272,0.599,0.817,1.16E-06,0.644,2,105.017,-5.752,0.00799,0.287
0nIUzlz0PzQdbJKxshiCxe,15,מצווה גדולה,217619,מצווה גדולה,1FK1t0uZAQR4VKF4NHYM5H,Mikey Mocton,2/9/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0678,0.738,0.701,0.0289,0.414,7,126.062,-6.089,0.261,0.195
6KNkJkqtP3HRg8efpoxxVV,17,Welcome Back - Akiva Hammond Remix,200101,Welcome Back (Akiva Hammond Remix),0unt7lAYaJSbTR3cSlFyJ2,"Waterbury Mesivta, Eli Dachs, Akiva Hammond",22/9/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0484,0.434,0.633,0,0.464,9,104.415,-7.843,0.0228,0.195
0oMEpY6SKHYY4mIRK1RETd,19,Flames,253336,Flames,03YAqjcScGz4So398L5WsB,"DJ Kraz, Sholom",11/11/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.116,0.511,0.818,0.000189,0.519,3,180.004,-7.707,0.0405,0.165
1yWq9KCRG4R6buApldWZHU,12,V'ohavta,220889,Karov Hashem,65hWhLErHadyuvIFxVpkj0,"Yechiel Lazarus, DJ YLK",13/12/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0979,0.52,0.939,0.000187,0.558,0,134.973,-3.887,0.000343,0.0521
2EfFFgnsF7N0R7GzfeOrn9,15,Hodu,216500,Hodu,6NMQXJUGToXTxXlmm0X7dz,Danny Palgon,1/3/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0416,0.7,0.825,0,0.546,6,113.04,-5.446,0.0183,0.125
7p3PWWLjhRTv2qnVitskxD,16,Everything Is from You,236507,Everything Is from You,5XS4PzZRUyTuU6rbj9qpNl,Moshe Siegel,8/3/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0335,0.601,0.527,0.00307,0.292,0,132.017,-9.26,0.00168,0.184
6WZ5LKa6eGuKACFOouSjoe,29,Modeh Ani,218454,Modeh Ani,4A4hil2qrrQbX0fvkWx9bF,Moshe Tischler,11/5/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0649,0.728,0.853,0,0.77,11,94.958,-3.927,0.318,0.117
6FaROBSvBJitPapI3BubzQ,17,Ki Le'olam Chasdo,265705,To Be a Yid,6Ltlfu8fLszaVHFuxxz8km,Joey Newcomb,28/1/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0266,0.709,0.726,0.000697,0.879,7,110.988,-6.023,0.479,0.115
3PiGgUkR4ETzxFr9EABWDf,15,Sameach,210121,Sameach,5zk3z5FE3n70MWwkMQKrzZ,Moshe Lichtenstein,10/12/20,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0321,0.665,0.721,0.00019,0.333,0,119.967,-7.696,0.161,0.14
0yUePhEocuXiWO1DpGWg2I,27,Lo Nafsik Lirkod,261240,Lo Nafsik Lirkod (Never Stop Dancing),6CYCI7BKUWOvdRFapyg83v,Ari Goldwag,6/9/18,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0439,0.692,0.88,0.0001,0.894,11,125.004,-4.125,0.0654,0.107
3N5nS3QsZsGHQhTzbFdgtX,16,Adama V'shamayim - Remix,272118,Adama V'shamayim (Remix),0Q1MXqCRjDFQO5wJ6AaYCl,DJ Kraz,14/2/19,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0582,0.592,0.707,1.62E-06,0.291,7,105.015,-8.98,0.0915,0.132
4rUpJVSmkIZhXYJK9QpEzh,13,Ani Maamin,236094,Ani Maamin,5ViqnRYw9OSRujforX578L,DJ Kraz,21/12/18,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0379,0.573,0.633,3.43E-05,0.357,11,149.99,-11.519,0.0618,0.113
3H5kTcon9tTOKwWjECrPFO,16,Ashira,196500,Ashira,0RXaC6GPZThn9dvMBB1s4t,"Danny Palgon, Yoni Z",15/1/21,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.0432,0.683,0.769,1.10E-05,0.492,5,120.057,-4.719,0.0891,0.0493
0Lc3yJc0aoNbpGQ2R9tPRq,33,Baruch Hashem,207308,Baruch Hashem,6WKYm73yqo5Z8AhA8QZYqi,"Zusha, Pumpidisa, Matt Dubb",21/7/17,Jewish Music,7EfsOl6KoNLCFrnAtLT7Ms,world,jewish,4,low,0.24,0.378,0.675,0.000207,0.27,6,141.905,-9.647,0.00531,0.251
